id,nom_carre.x,nom_carre_fnat.x,commune.x,site.x,etude.x,insee.x,departement.x,altitude.x,area.x,perimeter.x,alea.x,SpHO31S,SpHO32S,SpHO36S,SpHO11S,SpHO12S,SpHO34S,SpHO42S,SpHO211S,SpHO51S,SpHO43S,SpHO222S,SpHO41S,SpHO221S,SpHO45S,SpHO46S,SpHO21S,SpHO22S,SpHO1S,SpHO2S,SpHO3S,SpHO4S,SpHO5S,SpHO11M,SpHO12M,SpHO31M,SpHO32M,SpHO34M,SpHO36M,SpHO42M,SpHO211M,SpHO222M,SpHO43M,SpHO45M,SpHO46M,SpHO51M,SpHO221M,SpHO41M,SpHO44M,SpHO0M,SpHO21M,SpHO22M,SpHO1M,SpHO2M,SpHO3M,SpHO4M,SpHO5M,SpHC111M,SpHC112M,SpHC121M,SpHC122M,SpHC123M,SpHC124M,SpHC131M,SpHC133M,SpHC141M,SpHC142M,SpHC211M,SpHC213M,SpHC221M,SpHC222M,SpHC223M,SpHC231M,SpHC242M,SpHC243M,SpHC311M,SpHC312M,SpHC313M,SpHC321M,SpHC322M,SpHC323M,SpHC324M,SpHC331M,SpHC332M,SpHC333M,SpHC411M,SpHC421M,SpHC423M,SpHC511M,SpHC512M,SpHC521M,SpHC111L,SpHC112L,SpHC121L,SpHC122L,SpHC123L,SpHC124L,SpHC131L,SpHC132L,SpHC133L,SpHC141L,SpHC142L,SpHC211L,SpHC213L,SpHC221L,SpHC222L,SpHC223L,SpHC231L,SpHC241L,SpHC242L,SpHC243L,SpHC311L,SpHC312L,SpHC313L,SpHC321L,SpHC322L,SpHC323L,SpHC324L,SpHC331L,SpHC332L,SpHC333L,SpHC411L,SpHC412L,SpHC421L,SpHC422L,SpHC423L,SpHC511L,SpHC512L,SpHC521L,SpHC522L,SpHC523L,SpAltiS,SpAltiM,SpAltiL,SpBioc01,SpBioc02,SpBioc03,SpBioc04,SpBioc05,SpBioc06,SpBioc07,SpBioc08,SpBioc09,SpBioc10,SpBioc11,SpBioc12,SpBioc13,SpBioc14,SpBioc15,SpBioc16,SpBioc17,SpBioc18,SpBioc19,SpALAN_M,SpALAN_L,Group.1.x,Group.2.x,nom_carre.y,nom_carre_fnat.y,commune.y,site.y,etude.y,insee.y,departement.y,altitude.y,area.y,perimeter.y,alea.y,SpWS_S,SpWS_M,SpWS_L,SpWC_S,SpWC_M,SpWC_L,Group.1.y,Group.2.y,Group.1,Group.2
11,Carré EPS N°850605,Carré EPS N°0605,"","",STOC_EPS,0,85,,4000000,8000,0.588737525,0,0,0,0.253164556962025,0,0,0.746835443037975,0,0,0,0,0,0,0,0,0,0,0.253164556962025,0,0,0.746835443037975,0,0.266199872692553,0.0950986632718014,0.0423933800127307,0.0175684277530236,0,0.0142584341183959,0.249140674729472,0.311266709102483,0,0.00394653087205602,0,0.000127307447485678,0,0,0,0,0,0.311266709102483,0,0.361298535964354,0.311266709102483,0.0742202418841502,0.253214513049013,0,0,0.23161265473097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321563509492604,0.719862637402318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143643151584526,0.14416525618782,0.0114484988297609,0,0,0,0,0,0,0,0.00499357295053963,0.110766811675754,0,0,0,0,0.33114815775846,0,0.240914471088543,0.0331648890373931,0.00297201245920762,0.0330856757683284,0.00359111799732009,0,0,0,0.0162689622900771,0,0,0,0,0,0,0.0459040754142321,0,0,0,0,0.00377171011007943,0,5.32999992370606,5.20812952175415,7.03131663655358,12.7400391896566,6.93710947036743,34.964166721623,483.91501071661,22.5906257629395,2.75,19.8406257629395,7.91953126589457,18.75390625,18.75390625,7.04791673024495,760,90,36,31.692199056325,266,112,112,249,0.45291531085968,0.982874971975509,-1.917352516,46.7405975,Carré EPS N°850605,Carré EPS N°0605,"","",STOC_EPS,0,85,,4000000,8000,0.588737525,0,0,0.00162326239022062,0,0,34183.5140694825,324796.075075027,6638406.92972919,324796.075075027,6638406.92972919
12,CARRE N°250029,"",Sainte-Suzanne,Dung (village),STOC_EPS,25526,25,340,4000000,8000,0.436012177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0397199236155315,0.793380012730745,0.0100572883513686,0.0145130490133673,0.000127307447485678,0.0877148313176321,0.0544875875238702,0,0,0,0,0,0,0,0,0,0.0544875875238702,0,0.0397199236155315,0.0544875875238702,0.818077657542966,0.0877148313176321,0,0,0.192621625259639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791010017824386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00905504062037615,0.259144508607638,0.0636920418580743,0,0,0,0,0,0,0,0.0172137955011882,0.0748840723375344,0,0,0.0044251198987652,0,0.0563226545009592,0,0.155742469144289,0.00365028125418484,0.327000915103343,0,0.000732747347356862,0,0,0,0,0,0,0,0.00502848393058138,0,0,0,0,0.00673951297947123,0,0,0,0,393,375.353621773098,357.746129598646,9.63383336924016,8.61500008776784,32.8240487544315,653.017917072829,21.9990005493164,-4.24700021743774,26.2460007667542,5.51483327150345,5.46799987802903,17.8913334210714,1.88516654570897,1025,101,71,11.115303853583,287,226,246,272,3.28079986572266,8.3584911765555,6.760873123,47.50904055,CARRE N°250029,"",Sainte-Suzanne,Dung (village),STOC_EPS,25526,25,340,4000000,8000,0.436012177,0,0,0.012356675493217,0,0,39088.7771664824,982975.43438954,6718815.13446562,982975.43438954,6718815.13446562
13,Carré EPS N°491305,Carré EPS N°1305,"","",STOC_EPS,0,49,0,4000000,8000,0.66327365,0.59493670886076,0.215189873417722,0,0.139240506329114,0,0,0.0506329113924051,0,0,0,0,0,0,0,0,0,0,0.139240506329114,0,0.810126582278481,0.0506329113924051,0,0.131448223156286,0.0243281110686537,0.50082792001019,0.105591644376513,0.00624124315373838,0.00407591389631894,0.143930709463763,0.00993504012227742,0.0149025601834161,0.0522226467965864,0,0.0022927015666794,0.00420328620557891,0,0,0,0,0.00993504012227742,0.0149025601834161,0.15577633422494,0.0248376003056935,0.61673672143676,0.198446057827028,0.00420328620557891,0,0,0.649002457187146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334396595075156,0.000232590830002497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846690154380111,0.110849773435193,0.0373924597430491,0.00341798836298144,0,0.010425012699964,0,0,0,0,0.0214259754433155,0.190632335275631,0,0.0285823811601303,0,0,0.0619993135767797,0,0.143456039773964,0.0214300391321766,0.225184491030759,0.0241202836791392,0.0358960561771759,0,0,0,0.00425926230666561,0.00813945146474549,0,0,0,0,0,0,0,0.0374294046949887,0.0105244735827932,0,0,0,78.1999969482422,70.210071920491,55.3577039587902,11.812250011911,8.98149992277225,38.3529744794325,541.311215429976,23.0400009155273,-0.378000020980835,23.4180009365082,6.21399986743927,18.6516668001811,18.6516668001811,5.50416661798954,698,74,41,19.7869666260097,218,130,130,206,0.296748608350754,0.81995132023638,-0.133540713,47.26109832,Carré EPS N°491305,Carré EPS N°1305,"","",STOC_EPS,0,49,0,4000000,8000,0.66327365,0,0,0.046515484004643,0,0,27375.1733025552,463106.296873742,6689233.22809689,463106.296873742,6689233.22809689
14,Carré EPS N°620251,Carré EPS N°0251,"","",STOC_EPS,0,62,93,4000000,8000,0.667839051,0,0,0,0,0.948051948051948,0,0,0.051948051948052,0,0,0,0,0,0,0,0.051948051948052,0,0.948051948051948,0.051948051948052,0,0,0,0.301108139090562,0.419946503630111,0.019360591007515,0.000254744618519934,0,0.0317157050057318,0.0685263023818622,0.157432174245319,0,0.0015284677111196,0,0.000127372309259967,0,0,0,0,0,0.157432174245319,0,0.721054642720673,0.157432174245319,0.0513310406317667,0.0701821424022417,0,0,0,0,0,0,0,0,0,0,0,0.706873875174171,0,0,0,0,0.00932045522157837,0.267437312686309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320959253635714,0,0,0,0,0,0,0,0,0,0.476767338276321,0,0,0,0,0.235046532726734,0,0.117345036446154,0,0.122376810270625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,97.2985718318394,117.755008931609,9.97712495177984,7.24958319962025,35.020448789598,499.455429969768,20.0030002593994,-0.698000013828278,20.7010002732277,10.8155000209808,6.14633315801621,16.1579999923706,4.0619998673598,665,82,44,20.9926599040273,215,134,165,164,0.270251035690308,0.330612190405251,1.956159868,50.75506484,Carré EPS N°620251,Carré EPS N°0251,"","",STOC_EPS,0,62,93,4000000,8000,0.667839051,0,0,0,0,0,54365.0978913527,626205.240597948,7073649.18794481,626205.240597948,7073649.18794481
15,Carré EPS N°410420,Carré EPS N°0420,"","",STOC_EPS,0,41,120,4000000,8000,0.983668473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.117519735166794,0.666539343009931,0.138910109498345,0,0,0,0.0017825311942959,0.0752482811306341,0,0,0,0,0,0,0,0,0,0.0752482811306341,0,0.784059078176725,0.0752482811306341,0.138910109498345,0.0017825311942959,0,0,0,0,0,0,0,0,0,0,0,0.689641188457201,0,0,0,0,0,0,0.293990454624884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982148816269367,0.0169684745558551,0.00346533950983861,0,0,0.00661900692988152,0,0,0,0.00481302830774352,0.666823988605392,0,0.0139199819241538,0,0,0.00980238552076188,0,0.0727748857448644,0.0374264822860715,0.0470184857093946,0,0.00571774124450306,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69611179838694e-05,0,0,0,119.699996948242,121.500719358595,108.991786071218,11.1755833501617,8.84916673600674,37.1407987112428,562.12051108253,22.5310001373291,-1.29499995708466,23.8260000944138,5.30383334557215,18.25,18.25,4.53483334183693,680,79,47,15.1777262835823,203,150,150,178,0.432568341493607,1.00645491307397,1.043843885,47.7660678,Carré EPS N°410420,Carré EPS N°0420,"","",STOC_EPS,0,41,120,4000000,8000,0.983668473,0,0,0.00555303054076586,0,0,25133.890014996,553481.733095252,6742445.44818031,553481.733095252,6742445.44818031
16,CARRE N°440877,Carré EPS N°0877,Petit-Mars,Le Lindron,STOC_EPS,44122,44,26,4000000,8000,0.370132009,0,0,0,0,0.551282051282051,0,0,0.448717948717949,0,0,0,0,0,0,0,0.448717948717949,0,0.551282051282051,0.448717948717949,0,0,0,0.198139653414883,0.152650356778797,0.0327471967380224,0.00586136595310907,0,0.00178389398572885,0.212028542303772,0.287079510703364,0.00127420998980632,0.0898318042813456,0,0.0168195718654434,0.00165647298674822,0,0.000127420998980632,0,0,0.287079510703364,0.00127420998980632,0.35079001019368,0.28835372069317,0.0403924566768603,0.318807339449541,0.00165647298674822,0,0,0,0,0,0,0.164661049818389,0,0,0,0,0,0,0,0,0,0.818970593266035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391989726377937,0,0,0,0,0.00746102415821469,0,0,0,0.00319030070409719,0.177074453484182,0,0,0.00960218671907066,0,0.133567913946024,0,0.409959297279402,0.0157169605333864,0.011201134208055,0.00034448754054396,0.00325440895458049,0,0,0,0,0,0,0,0.138940209991732,0,0,0,0,0.0170301935808522,0.0170900993457074,0,0,0,26.7000007629395,25.4507974645366,27.1508084596577,12.0152084430059,8.44075004259745,38.2678969347806,510.893962103314,22.6110000610352,0.554000020027161,22.057000041008,6.81533334652583,18.4036668141683,18.4036668141683,6.01583337783814,770,85,42,23.7892909549534,249,131,131,235,0.555559635162354,0.64635850833226,-1.438481461,47.38787013,CARRE N°440877,Carré EPS N°0877,Petit-Mars,Le Lindron,STOC_EPS,44122,44,26,4000000,8000,0.370132009,0,0,0.0360741666535861,0,0,39913.9920596792,365333.368463261,6708022.61203012,365333.368463261,6708022.61203012
17,Carré EPS N°410354,Carré EPS N°0354,"","",STOC_EPS,0,41,84,4000000,8000,0.851444172,0,0,0,0,0.604938271604938,0,0.0987654320987654,0,0.283950617283951,0.0123456790123457,0,0,0,0,0,0,0,0.604938271604938,0,0,0.111111111111111,0.283950617283951,0.118523233609166,0.65359643539147,0,0.000254614894971356,0,0,0.0617441120305538,0.0356460852959898,0,0.00585614258434118,0,0,0.124379376193507,0,0,0,0,0.0356460852959898,0,0.772119669000637,0.0356460852959898,0.000254614894971356,0.067600254614895,0.124379376193507,0,0.0815995384624627,0,0,0,0,0,0,0,0,0.698999980698162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203032123921848,0,0,0.0650253640445881,0.00651873421326143,0.00346533950983861,0,0,0.00661900692988152,0,0,0,0,0.416629399878545,0,0.0346505213511818,0,0,0.0483952031579778,0,0.178780569876074,0.0545414073082954,0.149976408957715,0.00343794370281291,0.0123412948732734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325044927979054,0,0,0,73.620002746582,76.8015011923654,105.177862975974,11.234374952813,8.95641654233138,37.5279340689665,560.587782477583,22.5669994354248,-1.29900002479553,23.8659994602203,5.36199988921483,18.2834998766581,18.2834998766581,4.59766655166944,676,76,47,14.1763388265864,201,148,148,180,0.223093837499619,0.63015968489376,0.989578004,47.8014329,Carré EPS N°410354,Carré EPS N°0354,"","",STOC_EPS,0,41,84,4000000,8000,0.851444172,0.49705558930382,0.138743161926411,0.00777115186217417,0,0,37083.2558097623,549518.056754434,6746475.60160223,549518.056754434,6746475.60160223
18,Carré EPS N°480838,Carré EPS N°0838,"","",STOC_EPS,0,48,901,4000000,8000,0.786015973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0147582697201018,0,0,0.921246819338422,0,0.00165394402035623,0.0623409669211196,0,0,0,0,0,0,0,0,0,0.0623409669211196,0,0.0147582697201018,0.0623409669211196,0.921246819338422,0.00165394402035623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249095607372117,0,0,0,0,0.734536035703048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140150170355145,0,0,0,0,0,0,0.0842081593945332,0.11162119843185,0.000585943865207775,0.247702142357954,0.000961704346181416,0.442734649524062,9.34702101632601e-07,0,0.0553235141285705,0,0,0.0264783792975748,0,0,0,0,0,0,0,0,0,0,895.5,898.779022430207,924.958253552185,9.0397084231178,9.8490834881862,37.8199960721023,595.918770896212,21.7290000915527,-4.31300020217896,26.0420002937317,9.63266665736834,16.6786669095357,16.6786669095357,2.19549999634425,837,110,40,24.4302275864927,259,156,156,217,0.127321839332581,0.176956793982682,3.404426783,44.42164823,Carré EPS N°480838,Carré EPS N°0838,"","",STOC_EPS,0,48,901,4000000,8000,0.786015973,0,0,0,0,0,0,732197.462898545,6369260.62317946,732197.462898545,6369260.62317946
19,Carré EPS N°891577,Carré EPS N°1577,"","",STOC_EPS,0,89,163,4000000,8000,0.788349131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0644585987261146,0.0789808917197452,0.788917197452229,0.0373248407643312,0.00140127388535032,0.000254777070063694,0.00407643312101911,0.0245859872611465,0,0,0,0,0,0,0,0,0,0.0245859872611465,0,0.14343949044586,0.0245859872611465,0.827898089171974,0.00407643312101911,0,0,0,0,0,0,0,0,0,0,0,0.0884700661338217,0,0,0,0,0,0,0,0.895161576940397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165328141729036,0,0,0,0,0,0,0,0,0,0.319124431974832,0,0,0,0,0.057583115183653,0,0.00618991326063282,0,0.533077746429439,0.0154853401649791,0.0257669007470023,0,0,0,0.00987138115018636,0,0,0,0,0,0,0,0,0,0,0,0,0,178.570007324219,189.964399838278,214.676479366654,10.2806665711105,8.61983318875233,34.1176861151402,608.26839477829,22.3759994506836,-2.88899993896484,25.2649993896484,6.80866665144761,6.23949986696243,18.0234996477763,2.99483329554399,757,70,53,9.67577952696082,205,168,187,192,0.128729328513145,0.300782300511206,3.786994409,47.58431559,Carré EPS N°891577,Carré EPS N°1577,"","",STOC_EPS,0,89,163,4000000,8000,0.788349131,0,0,0.000128325612006202,0,0,23593.1998323105,759153.062637746,6720732.37712764,759153.062637746,6720732.37712764
20,CARRE N°930008,Carré EPS N°0008,Villetaneuse,Villetaneuse,STOC_EPS,93079,93,43,4000000,8000,0.111086502,0,0,0,0,0,0,0.662337662337662,0,0,0.337662337662338,0,0,0,0,0,0,0,0,0,0,1,0,0.00165710643722116,0.0655194391332059,0.0456341618865519,0.00815806246016571,0,0.000127469725940089,0.536647546207776,0.0244741873804971,0,0.315742511153601,0,0,0,0,0.00203951561504143,0,0,0.0244741873804971,0,0.067176545570427,0.0244741873804971,0.0539196940726577,0.854429572976418,0,0,0.83708320131628,0.129099796515415,0,0,0,0,0,0.0174486452521493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203603689887353,0.602333007864596,0.163942007100313,0.00997550337287509,0.0170143809462614,0.000577324108682287,0,0,0,0.0337270356920305,0.0466407529865748,0.00540387404127497,0,0,0.00393513046032815,0,0.00915846997405554,0,0.0392019001758963,0,0.00528423399831929,0,0,0,0,0,0.00489238733286228,0,0,0,0,0,0,0,0,0.0124573707085286,0.00872789533192846,0,0,0,43.7000007629395,46.28928565979,50.3309574833319,11.4166666896393,7.81650014097492,33.9287258531903,563.301459515388,22.3770008087158,-0.66100001335144,23.0380008220673,16.8511668841044,7.55316664030155,18.5460000038147,4.74766672899326,631,62,43,10.8370756404905,176,142,157,153,71.3913421630859,51.2867359737698,2.351516116,48.95998804,CARRE N°930008,Carré EPS N°0008,Villetaneuse,Villetaneuse,STOC_EPS,93079,93,43,4000000,8000,0.111086502,0,0,0.0249478921747907,0,0,21701.3259217251,652513.262157147,6873532.05983097,652513.262157147,6873532.05983097
21,CARRE N°340936,Carré EPS N°0936,Cournonterral,la barthe,STOC_EPS,34088,34,53,4000000,8000,0.482241081,0,0,0,0,0,0.115384615384615,0.17948717948718,0,0,0,0.705128205128205,0,0,0,0,0,0.705128205128205,0,0.705128205128205,0.115384615384615,0.17948717948718,0,0,0.0310590631364562,0,0.00865580448065173,0.279658859470468,0.0183299389002037,0.161532586558045,0.00356415478615071,0.461303462321792,0.0330957230142566,0,0.000891038696537678,0,0.000381873727087576,0.00152749490835031,0,0,0.00356415478615071,0.46168533604888,0.0310590631364562,0.465249490835031,0.306644602851324,0.197046843177189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797665665109629,0,0,0,0.185965977972292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891374695379494,0.00595613299364668,0.0015833061461531,0,0,0,0,0,0,0,0,0,0.349438036205462,0,0,0,0,0.142063498064379,0.00897373751802931,0.00538668503298734,0,0.0318473750567143,0.07709432439894,0,0.242398775010924,0.0295642752741684,0,0,0.000188027843887605,0,0,0,0,0,0,0,0,0,0,55.6699981689453,57.0400720225821,65.6354752332751,14.5658332804839,9.18366680542628,35.7563718432518,607.090005217974,27.6340007781982,1.95000004768372,25.6840007305145,11.0298332373301,22.3271667162577,22.3271667162577,7.57800010840098,630,92,18,34.8823673509316,213,90,90,182,7.3639931678772,4.62961603561323,3.733865074,43.53676826,CARRE N°340936,Carré EPS N°0936,Cournonterral,la barthe,STOC_EPS,34088,34,53,4000000,8000,0.482241081,0,0,0,0,0,18107.8209141971,759338.098980508,6271130.80203254,759338.098980508,6271130.80203254
22,CARRE N°440278,Carré EPS N°0278,Nozay,Le Pont Frémont,STOC_EPS,44113,44,23,4000000,8000,0.143010321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.201959786205141,0.428607788241283,0.098752863324001,0.00279969457877322,0,0.00916263680325783,0.0332145584118096,0.196996691270043,0,0.0106897429371341,0,0,0.0178162382285569,0,0,0,0,0.196996691270043,0,0.630567574446424,0.196996691270043,0.110715194706032,0.0439043013489438,0.0178162382285569,0,0,0,0,0,0,0,0,0,0,0.720697789866933,0,0,0,0,0.0386535898159358,0.0629127200670003,0,0.161367543342669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021572410447642,0,0,0,0,0.00878512783508908,0,0,0,0.000422203295419901,0.565170642068711,0,0,0,0,0.134540299753904,0,0.200128464161678,0.0324729252299302,0.0140799021122574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645966817890167,0,0,0,25.5,23.2028571673802,31.5377004431968,11.9382917135954,8.3675832649072,38.5372039989924,499.122888523528,22.2770004272461,0.564000010490418,21.7130004167557,6.91549986600876,18.1996666590373,18.1996666590373,6.10133324066798,764,88,43,22.4610246426205,245,136,136,224,0.23810863494873,0.277017726556019,-1.560068658,47.59997626,CARRE N°440278,Carré EPS N°0278,Nozay,Le Pont Frémont,STOC_EPS,44113,44,23,4000000,8000,0.143010321,0,0,0.00562198293651423,0,850.356513125262,40431.2547765781,357535.62050174,6732068.8169963,357535.62050174,6732068.8169963
23,CARRE N°850885,"",Bazoges-en-Pareds,Velaudin,STOC_EPS,85014,85,97,4000000,8000,0.110131786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.249649904519414,0.30426479949077,0.0206238064926798,0.000509229789942712,0,0.00598345003182686,0.187905792488861,0.229535327816677,0.000381922342457034,0.0011457670273711,0,0,0,0,0,0,0,0.229535327816677,0.000381922342457034,0.553914704010185,0.229917250159134,0.0271164863144494,0.189051559516232,0,0,0,0,0,0,0,0,0,0,0,0.444765095080854,0,0,0,0,0.10007362226989,0.438792925746578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311684504389209,0.00400432877093027,0,0,0,0.00368885852994862,0,0,0,0,0.511267082300523,0,0,0,0,0.110577350928235,0,0.250878259689581,0.0385322627898042,0.0178552252756142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156598243604194,0,0,0,76.1999969482422,79.097825727601,75.8638610990158,11.973166609183,8.93816649044553,38.8126557417578,529.755182661849,22.875,-0.153999999165535,23.0289999991655,6.48099999378125,18.5715001424154,18.5715001424154,5.67516658455133,778,91,40,26.0438650973207,257,129,129,237,0.245946735143662,0.303469497043983,-0.944307343,46.68263763,CARRE N°850885,"",Bazoges-en-Pareds,Velaudin,STOC_EPS,85014,85,97,4000000,8000,0.110131786,0,0,0.0152330905421527,0,221.291985117945,51261.4585602368,398650.587706831,6627811.299466,398650.587706831,6627811.299466
24,Carré EPS N°720724,Carré EPS N°0724,"","",STOC_EPS,0,72,88,4000000,8000,0.251559492,0,0,0,0,0.106666666666667,0,0,0.893333333333333,0,0,0,0,0,0,0,0.893333333333333,0,0.106666666666667,0.893333333333333,0,0,0,0.0926941221471376,0.220578860130052,0.0351906158357771,0.000765013387734285,0,0,0.0971567002422542,0.551319648093842,0,0.00204003570062476,0,0,0,0.000255004462578095,0,0,0,0.551319648093842,0.000255004462578095,0.31327298227719,0.55157465255642,0.0359556292235114,0.099196735942879,0,0,0.164585772299394,0,0,0,0,0,0,0,0,0.21834256512438,0,0,0,0,0.551257950562142,0.0483486839433971,0.00109667115266084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325659902734844,0.260409377907837,0.109227099443213,0.0175991807903522,0,0,0,0,0,0.00379567850441258,0.0100942954369751,0.213463119397915,0,0,0,0,0.193701782997127,0,0.06635538652113,0.0203312359202589,0.0317721501460897,0.00826188336680763,0.016054462377802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0199966430664,91.3012511200375,74.6052070166672,11.3454166961213,8.6120000059406,38.067454663034,525.393389889251,22.2859992980957,-0.337000012397766,22.6229993104935,5.97216665744782,17.9953335126241,17.9953335126241,5.21716666718324,691,72,41,16.8267988365689,209,136,136,203,3.44589257240295,13.5950094374723,0.153366659,48.00469056,Carré EPS N°720724,Carré EPS N°0724,"","",STOC_EPS,0,72,88,4000000,8000,0.251559492,0,0,0.00381319729332854,0,0,27048.7496300201,487764.024635406,6770970.93255417,487764.024635406,6770970.93255417
25,CARRE N°890174,"",Saint-Clément,Parc de la Ballastière,STOC_EPS,89338,89,69,4000000,8000,0.643596087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00318633698699975,0.278613306143258,0,0,0,0,0.647591129237828,0.0595207749171552,0,0.0110884527147591,0,0,0,0,0,0,0,0.0595207749171552,0,0.281799643130257,0.0595207749171552,0,0.658679581952587,0,0,0.704486583631234,0,0,0,0,0,0,0.00698912332442699,0,0.272155936137061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556838349791929,0.149578635956672,0.0632169600617568,0,0,0,0,0,0,0.00323937596073807,0,0.579076896433387,0,0,0.0100274695581572,0,0,0,0.0261121498758092,0.0299211041653415,0.082218432557776,0,0.00150951855084283,0,0,0,0.00552095929786259,0,0,0,0,0,0,0,0,0.0169649071377643,0.0106768500290283,0,0,0,72.7600021362305,71.7778425696942,98.7298765109404,10.8482082113624,8.9509164839983,35.668128368007,597.560286907743,22.7379989624023,-2.35700011253357,25.0949990749359,16.7214996019999,6.80699998140335,18.4236663182577,3.73466659585635,630,59,41,10.3150723607655,170,134,164,153,10.1100330352783,8.8580040534698,3.293169502,48.2189895,CARRE N°890174,"",Saint-Clément,Parc de la Ballastière,STOC_EPS,89338,89,69,4000000,8000,0.643596087,0,0,0.0190279431034786,0,797.06314731291,51569.0822952845,721774.055739032,6791000.43381009,721774.055739032,6791000.43381009
26,Carré EPS N°370777,Carré EPS N°0777,"","",STOC_ONF,0,37,98,4000000,8000,0.03471711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00101845957988542,0.000254614894971356,0.971483131763208,0.0217695735200509,0,0,0.00547422024188415,0,0,0,0,0,0,0,0,0,0,0,0,0.00127307447485678,0,0.993252705283259,0.00547422024188415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983631643092424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324139401964975,0,0,0,0,0,0,0,0,0,0.065466840221511,0,0.00642577576979836,0.0250649815559692,0,0.0932996174893533,0,0.129189696977792,0.00646063948011905,0.377581228904169,0.148525892559283,0.0189755322069243,0,0.0193347345982702,0,0.0608927631236355,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9000015258789,94.5163120242721,94.3825062327058,11.6446666953464,9.0735002681613,37.9010021203542,557.693709957076,23.0920009613037,-0.84799998998642,23.9400009512901,5.7945000231266,18.658166885376,18.658166885376,5.09149993956089,687,71,40,16.4358376624079,203,135,135,197,0.21400012075901,0.320821944672387,0.422566733,47.23566879,Carré EPS N°370777,Carré EPS N°0777,"","",STOC_ONF,0,37,98,4000000,8000,0.03471711,0,0,0.000409304433056424,0,0,25916.3643555112,505038.94033077,6684889.65199018,505038.94033077,6684889.65199018
